storeid,brand,name,lat,lon,postalCode,address,business_hour
0000000003,松屋,江古田店,35.735333,139.674831,1760006,東京都練馬区栄町34-1,火から日：4時から翌3時（ラストオーダー2:45）、月・祝：4時から翌2時（ラストオーダー1:45）
0000000004,松屋,西荻窪店,35.700305,139.60298,1670053,東京都杉並区西荻南3-11-8,24時間営業
0000000014,松屋,阿佐ヶ谷店,35.701937,139.639139,1660001,東京都杉並区阿佐谷北2-1-10,24時間営業
0000000015,松屋,荻窪北口店,35.70159,139.624518,1670043,東京都杉並区上荻1-6-2,24時間営業
0000000016,松屋,高円寺店,35.702702,139.652699,1660002,東京都杉並区高円寺北3-22-16 1F,24時間営業
0000000021,松屋,池袋西口店,35.728273,139.712963,1710021,東京都豊島区西池袋1-20-6 広瀬ビル1.2F,24時間営業
0000000024,松屋,大塚店,35.729738,139.730934,1700004,東京都豊島区北大塚2-11-1,24時間営業
0000000025,松屋,蒲田店,35.55985,139.719167,1440051,東京都大田区西蒲田7-2-3 第2醍醐ビル,24時間営業
0000000030,松屋,国立店,35.695289,139.44925,1860004,東京都国立市中1-8-2,24時間営業
0000000032,松屋,吉祥寺南口店,35.699393,139.582159,1800003,東京都武蔵野市吉祥寺南町1-5-5 1F,24時間営業
0000000035,松屋,下北沢店,35.657623,139.670707,1550031,東京都世田谷区北沢2-19-13 松本ビル1F,24時間営業
0000000036,松屋,鶴見店,35.505663,139.678904,2300062,神奈川県横浜市鶴見区豊岡町2-2 フーガ2,24時間営業
0000000038,松屋,八王子店,35.65383,139.3411,1920083,東京都八王子市旭町7-1 豊栄ビル,24時間営業
0000000047,松屋,大森店,35.585345,139.730947,1430023,東京都大田区山王2-2-11,24時間営業
0000000050,松屋,西船橋店,35.70527,139.962728,2730031,千葉県船橋市西船4-25-3,24時間営業
0000000051,松屋,経堂店,35.647126,139.640382,1560052,東京都世田谷区経堂1-12-11,24時間営業
0000000054,松屋,高田馬場店,35.710911,139.707099,1690075,東京都新宿区高田馬場3-1-2,24時間営業
0000000055,松屋,豊田店,35.657162,139.383878,1910062,東京都日野市多摩平1-2-18 第1ビル1F,24時間営業
0000000056,松屋,金町店,35.766668,139.874344,1250041,東京都葛飾区東金町1-45-2,24時間営業
0000000057,松屋,淵野辺店,35.56171,139.394834,2520233,神奈川県相模原市中央区鹿沼台2-18-6,24時間営業
0000000060,松屋,武蔵村山店,35.745136,139.410223,2080011,東京都武蔵村山市学園3-37-2,24時間営業
0000000061,松屋,明大前店,35.665356,139.654044,1560043,東京都世田谷区松原1-36-7 明大前ビル2F,24時間営業
0000000062,松屋,渋谷センター街店,35.656936,139.702127,1500042,東京都渋谷区宇田川町26-9 メトロビル1F,24時間営業
0000000067,松屋,高田馬場1丁目店 ※3月14日22時より一時閉店、3月15日10時新規改装オープン予定,35.709696,139.708609,1690075,東京都新宿区高田馬場1-26-12 高田馬場ビル,4:30から翌3:30
0000000070,松屋,草加店,35.838497,139.791282,3400047,埼玉県草加市北谷町1-2-14,24時間営業
0000000071,松屋,立川店,35.695838,139.418002,1900012,東京都立川市曙町2-12-15 立川金水ビル1F,24時間営業
0000000072,松屋,新宿西口店,35.686338,139.700124,1600023,東京都新宿区西新宿1-13-3 西新ビル1F,24時間営業
0000000073,松屋,駒沢店,35.629393,139.663775,1540012,東京都世田谷区駒沢1-5-15,24時間営業
0000000078,松屋,大山店,35.745758,139.706256,1730014,東京都板橋区大山東町58-2,24時間営業
0000000079,松屋,大宮東口店,35.904648,139.628015,3300802,埼玉県さいたま市大宮区宮町1-5,24時間営業
0000000082,松屋,多摩ニュータウン店,35.621495,139.396402,1920362,東京都八王子市松木33-3,24時間営業
0000000083,松屋,鶴瀬店,35.842522,139.541236,3540021,埼玉県富士見市鶴馬2605-1,24時間営業
0000000084,松屋,ひばりが丘店,35.748733,139.54833,2020002,東京都西東京市ひばりが丘北3-3-14,24時間営業
0000000085,松屋,池袋サンシャイン通り店,35.727032,139.719458,1700013,東京都豊島区東池袋1-29-4 成田ビル1.2F,24時間営業
0000000086,松屋,三鷹南口店,35.697662,139.564066,1810013,東京都三鷹市下連雀3-34-22 ライオンズプラザ三鷹駅前,24時間営業
0000000094,松屋,国分寺南口店,35.696015,139.483167,1850021,東京都国分寺市南町3-18-17,24時間営業
0000000095,松屋,尼崎店,34.716411,135.418739,6600884,兵庫県尼崎市神田中通2-17,24時間営業
0000000096,松屋,岸和田店,34.446925,135.379499,5960825,大阪府岸和田市土生町2-7-17,24時間営業
0000000098,松屋,新宿歌舞伎町店,35.691666,139.704436,1600021,東京都新宿区歌舞伎町1-22-8 小島屋ビル,24時間営業
0000000100,松屋,大和店,35.466222,139.465839,2420016,神奈川県大和市大和南1-3-4 登喜和ビル1F,24時間営業
0000000101,松屋,千日前店,34.663199,135.504728,5420076,大阪府大阪市中央区難波3-3-4,24時間営業
0000000102,松屋,本厚木店,35.437162,139.368091,2430018,神奈川県厚木市中町2-4-16 トキワヤビル1F,24時間営業
0000000103,松屋,鶴見東口店,35.505009,139.68083,2300051,神奈川県横浜市鶴見区鶴見中央1-3-3,24時間営業
0000000104,松屋,梅田店,34.699024,135.504372,5300018,大阪府大阪市北区小松原町1-27 エビスビル,24時間営業
0000000105,松屋,所沢店,35.784761,139.475114,3591123,埼玉県所沢市日吉町10-18,24時間営業
0000000107,松屋,町田店,35.538705,139.451186,1940013,東京都町田市原町田4-4-15,24時間営業
0000000109,松屋,市川店,35.72625,139.91214,2720034,千葉県市川市市川1-6-11,24時間営業
0000000110,松屋,喜連瓜破店,34.606205,135.554096,5470027,大阪府大阪市平野区喜連2-5-47 村瀬ビル1F,24時間営業
0000000111,松屋,布施店,34.661197,135.564654,5770057,大阪府東大阪市足代新町2-18,24時間営業
0000000113,松屋,南池袋店,35.724081,139.714906,1710022,東京都豊島区南池袋1-18-23 ルックハイツ池袋B棟,24時間営業
0000000116,松屋,門前仲町店,35.669713,139.797375,1350048,東京都江東区門前仲町1-7-13,24時間営業
0000000117,松屋,本八幡店,35.718838,139.930377,2720021,千葉県市川市八幡2-5-6,24時間営業
0000000118,松屋,大船店,35.350546,139.535943,2470056,神奈川県鎌倉市大船1-25-23,24時間営業
0000000119,松屋,小田急相模原店,35.511983,139.427201,2520313,神奈川県相模原市南区松が枝町24-6,24時間営業
0000000121,松屋,代々木店,35.679928,139.705073,1510053,東京都渋谷区代々木1-34-4,24時間営業
0000000122,松屋,都立大学店,35.613676,139.679673,1520032,東京都目黒区平町1-27-5,24時間営業
0000000124,松屋,西五反田店,35.621148,139.726627,1410031,東京都品川区西五反田1-11-9 司ビル,24時間営業
0000000125,松屋,戸店 ※3月3日23時より一時閉店、3月5日1時オープン予定,35.78083,139.902888,2710091,千葉県松戸市本町1-18 第37東京ビル,24時間営業
0000000126,松屋,白山店,35.719319,139.756162,1130023,東京都文京区向丘1-9-23 リーラ白山103,24時間営業
0000000127,松屋,石神井公園店,35.740228,139.608923,1770041,東京都練馬区石神井町3-24-10,24時間営業
0000000128,松屋,神楽坂店,35.697626,139.744476,1620825,東京都新宿区神楽坂2-9 大川ビル1F,24時間営業
0000000130,松屋,熊谷店,36.137628,139.392615,3600037,埼玉県熊谷市筑波2-55 大正堂駅前ビル1.2F,月曜以外24時間営業※月曜は2時閉店（ラストオーダー1:30）、5時開店
0000000132,松屋,横須賀中央店,35.27698,139.672779,2380008,神奈川県横須賀市大滝町2-23 三笠ビル,6時から翌2時30分（ラストオーダー2:00）
0000000133,松屋,目黒東口店,35.63102,139.719934,1410021,東京都品川区上大崎2-15-18 目黒東豊ビル,24時間営業
0000000134,松屋,清瀬店,35.768118,139.52236,2040022,東京都清瀬市松山1-11-17,24時間営業
0000000137,松屋,練馬店,35.733802,139.657494,1760012,東京都練馬区豊玉北5-18-11,24時間営業
0000000138,松屋,北浦和店,35.8685,139.647647,3300074,埼玉県さいたま市浦和区北浦和4-3-8 USビル1F,24時間営業
0000000139,松屋,千葉店,35.607144,140.119946,2600015,千葉県千葉市中央区富士見2-5-16,24時間営業
0000000140,松屋,南方店,34.722689,135.501967,5320011,大阪府大阪市淀川区西中島3-17-2,24時間営業
0000000141,松屋,東久留米店,35.758073,139.536724,2030014,東京都東久留米市東本町1-8 たちばなやビル,24時間営業
0000000142,松屋,三宿店,35.644352,139.681203,1540001,東京都世田谷区池尻3-30-10,24時間営業
0000000143,松屋,川崎店,35.525036,139.702746,2100023,神奈川県川崎市川崎区小川町14-2 栄安ビル,24時間営業
0000000144,松屋,立川錦町店,35.692938,139.41834,1900022,東京都立川市錦町2-1-3 ICHIGO-M1ビル,24時間営業
0000000145,松屋,神戸元町店,34.685871,135.190226,6500022,兵庫県神戸市中央区元町通2-8-14 オルタンシアビル1F,24時間営業
0000000150,松屋,亀戸店,35.694438,139.828415,1360071,東京都江東区亀戸2-20-4,24時間営業
0000000151,松屋,高田馬場4丁目店,35.710073,139.705123,1690075,東京都新宿区高田馬場4-11-8 木村屋ビル1F,24時間営業
0000000152,松屋,浦安店,35.662089,139.897596,2790002,千葉県浦安市北栄1-15-5 RECS浦安駅前,6時から翌2時
